"","a2","a3","a4","b","gamma","l","mu","p","phi1","phi2","phi3","phi4","ql","r2","r3","r4","t1","t2","t3","t4","vL","y1","y2","z1","z2","z3","z4","Error"
"274",0.070446861,0.009758234,0.005769364,0.530371089,0.167666092,0.000910836,0.06543681,0.263287182,0.674296864,0.784863365,0.345826401,0.344255231,15.16849729,0.006267512,0.001625917,0.164713595,0.052616085,0.092002257,0.080355446,0.036399568,0.000750822,0.420915823,0.856069003,0.842707242,0.790368707,0.741693476,0.635918132,784049.8847
"275",0.09097602,0.011676585,0.014972287,0.511774484,0.814659708,0.002044506,0.064038875,0.279618423,0.862007515,0.533722561,0.356418282,0.459984715,13.82901659,0.186586642,0.003360398,0.003610266,0.053742313,0.019835502,0.081109145,0.017092304,0.000873571,0.035609343,0.607380368,0.864422804,0.894507013,0.79924423,0.546929206,785497.7318
"276",0.072519308,0.028616935,0.000424317,0.511817843,0.588675666,0.004750176,0.043430944,0.257888489,0.835011539,0.604602588,0.325503926,0.338576846,12.05388288,0.044757349,0.01200061,0.059919277,0.063093981,0.074288193,0.083268183,0.091361575,0.000825006,0.108751399,0.069231814,0.808479711,0.796115264,0.865627772,0.712118708,787179.0315
"277",0.123353951,0.009704186,0.003730435,0.528150624,0.832747108,0.001754373,0.021405367,0.293076366,0.854566909,0.882777335,0.300598163,0.360944889,7.589497073,0.012050099,0.095216112,0.196283423,0.049461233,0.006560829,0.088784712,0.050542282,0.001033377,0.726207654,0.844133415,0.853023633,0.801373738,0.775598925,0.446042972,789266.7247
"278",0.083554333,0.00201649,0.020610352,0.544619125,0.440363611,0.003588082,0.007056472,0.270271581,0.664802999,0.558444743,0.322445564,0.384233463,9.614228765,0.002344094,0.011025919,0.038126233,0.05534897,0.058151714,0.092770121,0.00212883,0.00083192,0.208321786,0.110279723,0.847298973,0.778529955,0.8845652,0.7780187,790042.9544
"279",0.072205111,0.00188023,0.009221159,0.537174371,0.997948495,0.003877351,0.006940795,0.254618553,0.689265894,0.505642022,0.364201663,0.309127646,11.26432762,0.038760005,0.004317677,0.055589773,0.022189439,0.012905564,0.093065726,0.023214868,0.000994768,0.036882751,0.685850296,0.871656822,0.817892561,0.884064545,0.336433939,790106.8313
"280",0.040708168,0.015352079,0.004400171,0.504813789,0.969353583,0.010870432,0.044944854,0.258322957,0.78879071,0.651234917,0.348131046,0.318968568,15.4296839,0.025614756,0.043002166,0.085522198,0.037939288,0.085079597,0.069653248,0.03440535,0.000868871,0.147747468,0.822565491,0.867009204,0.78243034,0.877836873,0.784459201,790392.6278
"281",0.072264346,0.031230818,0.002599001,0.521813466,0.943663243,0.002665676,0.027944177,0.26994167,0.867642155,0.572683714,0.315984361,0.368778993,9.873849002,0.139135586,0.000157195,0.139711108,0.083214103,0.031663274,0.091691147,0.093508795,0.000807602,0.598951299,0.797955784,0.888890342,0.861978109,0.848511571,0.703471381,790402.8403
"282",0.078433169,0.016974613,0.003328941,0.504795773,0.90530115,0.002850516,0.01654908,0.192238856,0.888798091,0.709958217,0.327983222,0.308765393,14.78625611,0.168052449,0.12020448,0.1987279,0.085801157,0.022244039,0.083414268,0.048403609,0.000799318,0.456905549,0.81409044,0.896354923,0.700718248,0.865763053,0.6701677,791177.6747
"283",0.079566415,0.008436314,0.008744399,0.514450917,0.875209414,0.003803695,0.003571967,0.247120798,0.650612058,0.555258447,0.321753626,0.30314422,9.190117253,0.102815247,0.02814121,0.02666312,0.029793898,0.013627205,0.089300528,0.014523947,0.001019243,0.19141912,0.97863891,0.782320714,0.712887801,0.889824592,0.743149846,791252.7263
"284",0.064800516,0.003231934,0.002235331,0.528641212,0.642467953,0.007578624,0.026240159,0.238662011,0.893627275,0.603481161,0.320922073,0.352579549,12.15309052,0.194708675,0.025866817,0.157173614,0.008273244,0.002085159,0.07773103,0.03840754,0.001112726,0.00566314,0.89790412,0.887645541,0.796164365,0.813411573,0.458511635,792399.518
"285",0.023315806,0.048244184,0.009957943,0.501192444,0.460781896,0.000389691,0.024146864,0.281021603,0.702215676,0.615724633,0.31581355,0.326655211,11.72890505,0.18728033,0.170609565,0.062416558,0.014423659,0.09264706,0.074188301,0.030735144,0.000916132,0.000553574,0.522667427,0.862872972,0.8960802,0.85792052,0.663133385,792582.3335
"286",0.025237761,0.001808531,0.007494446,0.555234781,0.71865735,4.05e-05,0.027849803,0.242507339,0.687741874,0.521016651,0.41547138,0.336628054,15.01264198,0.011166629,0.028625599,0.094861507,0.007353347,0.066642059,0.091694534,0.022114344,0.001061767,0.228925444,0.938822974,0.83648327,0.754805056,0.86376895,0.782164348,792679.1565
"287",0.009094829,0.022837448,0.01062981,0.535685047,0.774926884,0.003649382,0.039598617,0.293286666,0.890305746,0.547087588,0.307522531,0.420645454,14.21461578,0.020604766,0.001996338,0.082214982,0.011868289,0.095477492,0.064364107,0.020836275,0.000910379,0.445066602,0.719866045,0.838405035,0.561813973,0.833511726,0.395672313,794326.7761
"288",0.041875422,0.009175594,0.009450282,0.509296876,0.816276387,0.003580961,0.077393459,0.256547202,0.873247313,0.739570345,0.306000423,0.301972399,11.36475909,0.085007729,0.000655221,0.009388295,0.005457848,0.081584983,0.090615623,0.004480793,0.001088116,0.245412527,0.978375468,0.887817966,0.650752791,0.895505301,0.395516397,795163.2672
"289",0.100978266,0.012134118,0.014688498,0.529132683,0.707783177,0.002370041,0.019753883,0.244822209,0.681454444,0.654660217,0.317413119,0.390641334,20.89820759,0.132452977,0.115384196,0.038885419,0.052558499,0.047594349,0.0549677,0.025765647,0.000572423,0.424047997,0.927672766,0.69354508,0.780330615,0.81577368,0.70980928,797193.6895
"290",0.00451288,0.017339285,0.010165548,0.50423832,0.227984633,0.018362994,0.010847368,0.264232276,0.888385987,0.500679205,0.355752417,0.30876875,13.49559908,0.133288078,0.022028996,0.007553579,0.047875833,0.095910689,0.074624183,0.023751831,0.000811587,0.213832806,0.87007327,0.867777759,0.821735554,0.797490959,0.72512545,797487.3968
"291",0.011323467,0.001694558,0.010416189,0.519376589,0.68466716,0.004647333,0.053087262,0.20959164,0.836352953,0.582411315,0.381029534,0.315751762,19.65887403,0.046186812,0.032374762,0.166842635,0.042372755,0.067983091,0.079745236,0.00723332,0.000877055,0.084505056,0.931408741,0.866955583,0.781183536,0.88190007,0.693344898,798820.8158
"292",0.022226765,0.004005286,0.006717279,0.506878048,0.829700303,0.003824889,0.015988468,0.164093349,0.789765229,0.639240016,0.343885007,0.371440474,20.79370938,0.099686346,0.088194251,0.121376064,0.008926796,0.088032254,0.070915234,0.046895894,0.001029626,0.541261596,0.345277993,0.853073745,0.860169609,0.785831593,0.536179137,799309.2957
"293",0.035727611,0.019620787,0.001621892,0.512297732,0.913201367,0.008022336,0.047855995,0.239256153,0.685186818,0.515465296,0.300908727,0.308226695,12.39496212,0.133456263,0.025915246,0.183757041,0.021744075,0.043959926,0.086594804,0.043746766,0.000920759,0.955009531,0.507017268,0.76312427,0.859459919,0.844824866,0.295660579,799878.8041
"294",0.070240432,0.015624519,0.009901087,0.505672356,0.753932357,0.002516761,0.017956246,0.215008519,0.849584158,0.596832567,0.311617408,0.324955921,14.44782536,0.187502622,0.002562125,0.00938905,0.011348463,0.000840173,0.06343473,0.019857114,0.001106597,0.077604166,0.539424344,0.840007442,0.60579043,0.88487811,0.435790782,799904.4673
"295",0.026336881,0.007617415,0.002370089,0.53509981,0.534474848,0.002365108,0.056149463,0.263906865,0.620805106,0.615534613,0.448950632,0.309657365,16.44846884,0.058813665,0.027166518,0.160863462,0.028267791,0.093941305,0.095603005,0.023400537,0.000840881,0.315844042,0.888866995,0.875266998,0.893505844,0.76077954,0.10314376,800511.3066
"296",0.051192524,0.005859358,0.007363949,0.512308618,0.646043517,0.015666448,0.063075384,0.286704442,0.618864878,0.693258746,0.321686602,0.343384401,12.18067311,0.019715498,0.012392038,0.079522108,0.025689973,0.094083528,0.088468598,0.039775193,0.000822363,0.015611721,0.955346564,0.847194397,0.672029478,0.885437054,0.311850062,801215.821
"297",0.013611866,0.010295121,0.000504274,0.56598213,0.035674658,0.001943599,0.041874363,0.259777201,0.849091713,0.566469704,0.328513341,0.434363807,22.60776334,0.089174237,0.089344963,0.116505635,0.017190375,0.080757023,0.043317635,0.055619104,0.00096455,0.345215592,0.766177264,0.866977507,0.728717753,0.899730452,0.710263458,801798.432
"298",0.078817944,0.000510404,0.009092537,0.56366976,0.925336508,0.003698004,0.022779831,0.296250701,0.658442369,0.727582993,0.325810148,0.379971318,11.75365545,0.171461882,0.014055056,0.034018896,0.022480438,0.060080034,0.072584453,0.037081439,0.000947166,0.024306385,0.353534675,0.843634687,0.868821931,0.879696286,0.707288777,802046.604
"299",0.186425237,0.005189277,0.004248601,0.562634722,0.966083191,0.002332016,0.027288164,0.220355482,0.621806728,0.53093094,0.318256332,0.309589801,17.69164503,0.044247016,0.01093225,0.132447486,0.086028104,0.019329346,0.065166138,0.014825373,0.000570546,0.560956169,0.807639489,0.799943976,0.520811616,0.590397105,0.360084692,802496.0148
"300",0.060371488,0.019660775,0.000123454,0.509749684,0.92436018,0.004725678,0.031495194,0.228597691,0.635631868,0.540689636,0.346304307,0.432450155,11.75473482,0.029025843,0.081603808,0.189334086,0.01899915,0.066005828,0.09673459,0.09687838,0.000994155,0.048236049,0.840127801,0.885773441,0.803942797,0.885688052,0.386033799,802889.8548
"301",0.066184125,0.009449583,0.000681293,0.504324491,0.967780904,0.013351625,0.06386021,0.292511908,0.814520056,0.61365299,0.342626232,0.306426316,11.3410066,0.003114059,0.023789344,0.186789241,0.004660679,0.027107754,0.092073769,0.021974692,0.001022415,0.222867073,0.992248544,0.860184917,0.870990079,0.67811278,0.630797277,803150.0451
"302",0.038315117,0.02059677,0.007666448,0.506597742,0.908719347,0.004728662,0.018822729,0.194409277,0.705172706,0.675808695,0.395471721,0.313139382,25.53040738,0.03791353,0.014987632,0.164269946,0.058530547,0.094736004,0.063362047,0.022431035,0.000608235,0.352163572,0.643128497,0.825602658,0.70687514,0.670690656,0.712517505,803254.4921
"303",0.03481929,0.017063815,0.012967384,0.521921675,0.773256696,0.001123711,0.025574208,0.203538746,0.677907819,0.547199835,0.330658778,0.36219864,13.84449839,0.124313257,0.169181274,0.004825456,0.014428927,0.082684881,0.087123688,0.003333175,0.001006465,0.07261452,0.895129868,0.812449567,0.527592031,0.780065456,0.637865195,803304.154
"304",0.103007129,0.002926237,0.000406751,0.521248666,0.815309783,0.017981002,0.000539427,0.191202881,0.618559408,0.778800218,0.35547415,0.381319188,23.74079601,0.142099138,0.037504486,0.108628557,0.070627219,0.093358353,0.063524506,0.046851664,0.000455003,0.116052276,0.426172887,0.89577975,0.708830002,0.889249648,0.273382737,803438.2363
"305",0.003808942,0.003186704,0.011024544,0.546674671,0.279492333,0.011522065,0.028396155,0.294880654,0.767305848,0.514842728,0.371476574,0.392091247,12.42473391,0.063032131,0.132177013,0.102260074,0.013751787,0.096783372,0.079367548,0.020668036,0.001021937,0.372644358,0.216678356,0.897962714,0.742067831,0.875293162,0.737598152,803840.2097
"306",0.058082124,0.007267325,0.002488727,0.519211958,0.976844729,0.006226869,0.025587435,0.219516086,0.842258498,0.655504263,0.339983972,0.314782476,12.1116121,0.02747759,0.038097838,0.196199013,0.021229962,0.081279117,0.095682966,0.00918375,0.00100979,0.058438919,0.970811667,0.804207723,0.897646648,0.564039131,0.628996631,804080.5692
"307",0.159026739,0.008977766,0.016481998,0.504322164,0.292673107,0.003350146,0.045785855,0.245188198,0.736566085,0.700783662,0.3004073,0.499227916,16.51143019,0.100078959,0.025767352,0.027034447,0.070429588,0.004493386,0.055758565,0.039998247,0.000762243,0.122656607,0.019959532,0.825789829,0.827755291,0.724992706,0.624811725,804340.9252
"308",0.047048095,0.010341388,0.00777599,0.510393317,0.538748013,0.002121418,0.02359629,0.165700831,0.676099313,0.58570892,0.322970824,0.351558488,20.77154139,0.015031222,0.01643248,0.013585538,0.008772538,0.058247282,0.06416245,0.041474422,0.001040086,0.23292095,0.468354292,0.84962968,0.806507546,0.898661221,0.625730948,804649.8943
"309",0.069931145,0.008041942,0.001209007,0.540936966,0.983445877,0.001188986,0.024622575,0.251180473,0.644093329,0.608165137,0.417644616,0.457035187,15.06254182,0.122378159,0.016565921,0.012103478,0.019378425,0.028012276,0.091372897,0.091608098,0.000948588,0.254899033,0.871889776,0.872961895,0.785218067,0.841995595,0.784530652,804861.8999
"310",0.050373474,0.007080994,0.004509297,0.51853203,0.865209001,0.000754872,0.02884888,0.210437133,0.87300066,0.56538953,0.302657298,0.380860945,10.97319164,0.114714138,0.013503727,0.043246914,0.051582957,0.000315194,0.083854384,0.079010748,0.001028314,0.939268286,0.261679255,0.864309606,0.70925666,0.809743472,0.738141733,805230.2449
"311",0.167563042,0.008155858,0.007730567,0.542278345,0.524856364,0.001410026,0.05910526,0.226469914,0.668871206,0.77220449,0.354132072,0.492035544,25.69146595,0.174002918,0.152575628,0.074068578,0.062196256,0.026927609,0.058133846,0.055009324,0.000555736,0.381843131,0.567974391,0.884923933,0.623581753,0.869943374,0.777027696,805311.9732
"312",0.052844899,0.003335215,0.022612612,0.501049014,0.927039463,0.002156103,0.022760786,0.194909664,0.837346318,0.634522817,0.304268536,0.491434677,11.46144836,0.046730849,0.031579624,0.000658105,0.01825927,0.056859945,0.091421675,0.009427679,0.001069299,0.350218897,0.072451548,0.87120327,0.837419964,0.81283552,0.351709248,805370.2631
"313",0.030789329,0.007045105,0.014098635,0.528577997,0.987032961,0.000192922,0.016579698,0.19287103,0.866901539,0.53299542,0.33665962,0.348384007,27.62596368,0.005968853,0.05411984,0.096005009,0.022666986,0.044754252,0.045753616,0.001687304,0.000949796,0.011704318,0.801384805,0.784929186,0.739149285,0.860351695,0.488333533,805409.8847
"314",0.052176646,0.004922969,0.002211114,0.514203971,0.813978415,0.003768923,0.010825616,0.296641309,0.864038263,0.509594968,0.303348781,0.423570674,7.43967934,0.19018844,0.089106041,0.143531169,0.012996781,0.018795632,0.078386246,0.066635574,0.001155727,0.136218244,0.976684809,0.85025447,0.738172262,0.726935365,0.698184834,807920.9829
"315",0.063297986,0.000540115,0.013089396,0.559379917,0.13024828,0.000398495,0.01650055,0.277680247,0.858406354,0.621371741,0.31874767,0.359199043,8.137490668,0.042776607,0.023108881,0.010604735,0.03240091,0.049620717,0.099747189,0.003056103,0.001046394,0.046560361,0.834046342,0.838063623,0.624611518,0.872551993,0.282729458,808230.3172
"316",0.084933614,0.005495493,0.001322074,0.515906898,0.409998662,0.006811722,0.072551798,0.286009988,0.822858553,0.568286491,0.399497333,0.326509711,17.57935103,0.171405224,0.021391611,0.097737304,0.021869042,0.005331823,0.072051882,0.050571844,0.000970861,0.14802909,0.568501174,0.822159346,0.886742242,0.792313127,0.669534378,809233.8483
"317",0.031353288,0.013684035,0.005712448,0.518391658,0.681997615,0.001592079,0.05419715,0.291127245,0.842580072,0.515783327,0.408077565,0.323182133,21.72541991,0.017387954,0.038492158,0.068372717,0.007501981,0.030633801,0.053385866,0.020965287,0.001063905,0.222873915,0.777068933,0.871663771,0.859858954,0.772192229,0.786427305,810728.7267
"318",0.009127158,0.012665983,0.018390103,0.504513411,0.792525236,0.001747444,0.020259207,0.197408671,0.854499449,0.647998258,0.357651315,0.432273696,22.97365249,0.114922827,0.025116993,0.017162999,0.064210616,0.067908659,0.06665197,0.012741464,0.000656933,0.086783704,0.708930218,0.883863946,0.849929485,0.896019015,0.790585602,811200.1398
"319",0.073768574,0.00369294,0.01477921,0.535888558,0.998193994,0.000746888,0.036884332,0.259961444,0.706357664,0.554513007,0.448740233,0.309285854,22.77439005,0.055591017,0.050435062,0.080939802,0.01782642,0.03093086,0.068213247,0.001434025,0.000875551,0.496501816,0.844329203,0.733511069,0.729906527,0.874724428,0.683375102,811215.8786
"320",0.053504559,0.005764317,0.013417426,0.526887568,0.400825724,0.000619975,0.007002138,0.230268584,0.773098173,0.654325732,0.32628309,0.301721444,12.90896905,0.134014418,0.004515693,0.034875155,0.011767078,0.08538788,0.071359358,0.002429093,0.00105732,0.340883099,0.115413962,0.878239878,0.818993094,0.694586945,0.578363891,811383.912
"321",0.083871905,0.002642597,0.01302482,0.512003746,0.789199125,0.005996167,0.027088305,0.216337227,0.779902755,0.762792598,0.362106884,0.375715447,25.43088403,0.008773953,0.037088088,0.001428564,0.021924801,0.023045598,0.049798921,0.003713151,0.000949627,0.144030964,0.985600824,0.718539991,0.871968374,0.8773635,0.286980978,811985.1623
"322",0.041261215,0.01923834,0.017743761,0.516235837,0.219008779,0.00603522,0.049803427,0.287120374,0.782140329,0.569676049,0.319961202,0.306312442,10.0274277,0.16199602,0.025076679,0.000226717,0.053597116,0.0510586,0.094261844,0.011052157,0.000859903,0.221084515,0.321383064,0.887378421,0.869829138,0.858877836,0.668776421,812691.3188
"323",0.055895596,0.005286521,0.00298628,0.515522824,0.961680752,0.002302399,0.023924623,0.203405248,0.750130216,0.625818182,0.326495991,0.41167525,14.08385947,0.138590892,0.110764237,0.081312426,0.078111444,0.038014668,0.079202994,0.09736151,0.000816365,0.64336889,0.113244083,0.804373786,0.898382113,0.880701804,0.547619287,812882.232
"324",0.041191249,0.019402545,0.006908184,0.500880879,0.710590608,0.001377228,0.052545634,0.236935169,0.774827518,0.575316709,0.300404812,0.320689563,13.60304494,0.021777218,0.079690747,0.069225827,0.001669121,0.045092412,0.065146059,0.021575918,0.001127139,0.225976115,0.98620655,0.844006507,0.885588027,0.880054708,0.473484858,813763.0666
"325",0.069848974,0.008304077,0.00781277,0.503784245,0.291827359,0.006783943,0.006556879,0.160647002,0.635927776,0.569956659,0.306602544,0.385220139,20.51571923,0.006212149,0.040095281,0.054999048,0.00425872,0.046981888,0.06768289,0.016714342,0.000953343,0.371486839,0.700741816,0.87028287,0.860872084,0.792004987,0.60904382,814139.8746
